asn,asset_id,browser,browser_version,cdn,city,continent_code,country,country_name,error_type,exit_before_video_start,experiment_name,isp,latitude,live_stream_id,live_stream_latency,longitude,max_downscale_percentage,max_upscale_percentage,viewer_id,operating_system,operating_system_version,page_load_time,page_type,page_url,playback_id,playback_success_score,player_autoplay,player_error_code,player_error_context,player_error_message,player_height,player_instance_id,player_language,player_load_time,player_plugin_name,player_plugin_version,player_name,player_poster,player_preload,player_remote_played,player_software,player_software_version,player_source_domain,player_source_duration,player_source_height,player_source_stream_type,player_source_url,player_source_width,player_startup_time,player_version,player_view_count,player_width,property_id,rebuffer_count,rebuffer_duration,rebuffer_frequency,rebuffer_percentage,region,session_id,smoothness_score,source_hostname,source_type,startup_time_score,stream_type,sub_property_id,time_to_first_frame,used_fullscreen,video_content_type,video_duration,video_encoding_variant,video_id,video_language,video_producer,video_quality_score,video_series,video_startup_time,video_startup_failure,video_title,video_variant_id,video_variant_name,view_downscaling_percentage,view_drm_type,view_dropped_frame_count,view_end,view_has_ad,view_id,view_max_playhead_position,view_playing_time,view_seek_count,view_seek_duration,view_session_id,view_start,view_total_content_playback_time,view_total_downscaling,view_total_upscaling,view_upscaling_percentage,viewer_application_engine,viewer_connection_type,viewer_device_category,viewer_device_manufacturer,viewer_device_model,viewer_device_name,viewer_experience_score,viewer_os_architecture,viewer_user_agent,viewer_user_id,watch_time,weighted_average_bitrate
57,away,Firefox,2.9.8,Akamai,Butlerside,Undefined,Kyrgyz Republic,Kyrgyz Republic,a1dabf26-ae5f-48cc-8b6e-c8d579c486d4,True,front,money,22.55513508542093,win,5049,-171.20766018813092,0.8146298855234873,0.9775165242029601,a66cb63f-3862-4061-a7b0-e4207f8a937e,Android 10,4.7.6,980093,operation,https://testsite.edu/media/6da058a5-1bdc-4ab9-8619-0b1e43941a81,499b6212-7042-414e-a8eb-8f44dabf3b82,81,False,Undefined,fall,garden,8767,9f5da76f-1448-4883-9109-3eaeafe15452,wish,707760,type,5.3.5,economy,https://example.com/media/3f015c3b-9956-415f-83c6-50420a4e3f65,True,True,fire,standard,answer,808032,2586,keep,https://example.org/video/869c9f4d-43f7-46c4-98c1-5998d7f1d3a3,4454,705155,four,679,3430,71cb4b27-c9de-4958-b740-cd6663d8be5d,52,777549,0.0,0.8431584774729385,visit,9aa75ce7-96b7-49e7-9c61-75ece2928ba6,5,understand,often,86,pattern,happy,835296,False,local,294413,trade,5fa5f24f-3337-4e19-b8ef-224521503f76,story,staff,17,majority,197024,True,seem,f51502d8-a3de-4a45-9990-9c200c85e5ac,myself,0.47686656293002383,help,3943,2023-06-05 10:32:39+00:00,True,85f32157-3829-472b-8fa5-88c8f2e86712,142307,12913,5291,94579,32449d8d-2e7b-42c7-ab0a-df088fe3ca67,2023-09-06 07:42:23+00:00,472814,5084,873898,0.8298667791026431,hospital,current,Desktop,Google,Pixel 4a,treatment,74,64-bit,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/44.0.831.0 Mobile/53I695 Safari/533.0",6e12f312-4c4f-4e38-9a3e-68a040ed7c31,462427,7377695
4893,foot,Safari,4.9.7,Microsoft Azure CDN,Port Stephenfort,Undefined,Hungary,Hungary,c8dc80ca-dd9d-41d9-99bd-edea2ac071a0,True,finally,hard,-34.388333444786625,only,5516,-4.182254058174522,0.12688801539210837,0.36248231743599946,82048f4d-687b-4e73-bbc8-22850d971254,Windows 10,4.5.7,453738,news,https://testsite.edu/media/7d5a8593-9fb2-4b0d-beed-d796ffdfe8d5,8977770d-0b9d-4571-af7b-e18f1dfb12cd,8,True,Undefined,continue,impact,1603,acf4d5a2-ee25-4019-b5c9-610e3c7e3bde,ball,765761,painting,7.0.0,until,https://example.com/assets/cd005615-e85c-46f1-89dd-974ef68cac6c,False,False,bank,he,at,56229,2440,table,https://example.org/media/453229e1-97c4-4eaf-afa4-72fd56a63af2,3954,205724,suggest,8389,8529,bb8f7560-1985-43cd-ab35-efe49f8b136c,8474,445548,0.0,0.6237936714669895,government,785a4dd1-ac53-4b68-a52a-666df7256e5f,91,piece,newspaper,68,at,official,16754,True,hit,431371,time,a8aa62f2-24e6-405f-a448-7f330a74aa8a,board,nor,34,suffer,596923,False,response,701cbdd3-aaf5-447f-844c-6752db2a7371,pressure,0.20144139093887758,seven,5823,2023-05-16 10:45:59+00:00,True,f35e3310-7313-403b-953e-e05984dd76b7,821335,616685,5847,77991,d8f454a9-ff5c-4b6a-8894-750001b29ef5,2023-05-19 07:52:11+00:00,859264,995747,681491,0.9026326860903932,perform,girl,Smart TV,Xiaomi,Mi Smart Band 5,provide,44,64-bit,Opera/8.85.(Windows NT 10.0; or-IN) Presto/2.9.169 Version/10.00,47c2bb66-a711-4407-a6e5-1670afcbae30,692045,6989610
3631,war,Vivaldi,2.4.0,Google Cloud CDN,Michaelmouth,Undefined,Tuvalu,Tuvalu,f366238c-e84a-443b-a628-ce1eba039459,True,else,house,11.041673321879983,spend,3229,-133.0206223507165,0.7709428767046818,0.9529758701018284,36876b47-948d-4603-8226-c2315d7e536b,Android 11,3.2.6,395142,history,https://mysite.net/video/32d81412-9a53-4c1e-b71c-9bc980cf7a3e,271e89c2-f052-4e17-ad44-365942a7bb50,52,False,Undefined,fight,sing,8903,36043f17-cfe4-40f8-abad-530afbc61bdf,fill,899272,since,1.2.9,strong,https://mysite.net/media/9350e5b1-8250-42df-96da-36bfdcd1b14a,False,False,require,car,develop,269970,7630,although,https://example.org/media/dde0737e-232a-4896-8b9a-a124226ffd51,2330,382453,six,6129,1813,1a38ec95-da8a-4a2b-8be5-564fa68ad753,8762,685631,0.0,0.03160644436790783,something,fd1ce3f6-b074-423d-9820-1cee3a45fc20,100,office,lose,30,parent,middle,722538,True,beautiful,901194,care,1d037b4f-3495-4abb-942d-a2dadaa4f14b,good,provide,54,director,503110,False,billion,5e36f41f-3fa9-47cf-86b4-17b306d2b2ce,game,0.36883738493836105,radio,1456,2023-06-26 19:57:35+00:00,True,d704100d-f9f4-4c71-b037-dd0a86978786,450700,627041,7095,924295,809cc419-5bd6-4a2c-9297-5a83a6591a85,2023-11-14 17:29:08+00:00,509345,825672,688529,0.34028835271796243,vote,father,Smartphone,Dell,XPS 15,word,63,64-bit,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/45.0.869.0 Mobile/94B530 Safari/533.0",9433a511-7d6b-46e4-b303-ba167396a4aa,893338,7252938
9035,research,Vivaldi,1.6.7,StackPath,Lake Josephburgh,Undefined,United States Virgin Islands,United States Virgin Islands,c008e419-7043-4506-a595-4b1e8a6787c2,False,matter,certain,-20.302507586630796,door,1545,-31.673202425070684,0.18623732138026483,0.18481618611793105,1a82bd5a-35a0-4f1a-aab0-592a1b7b35c9,Ubuntu Linux,9.2.0,115150,agreement,https://example.org/video/662b5196-2d67-4312-96fd-4e8891748c00,ecb63378-2236-4b81-8208-ce8766533c91,71,False,Undefined,head,off,4746,568c6a81-7791-4992-af63-289f7a6ebe8d,fine,625872,bill,0.2.3,nothing,https://mysite.net/video/2a530584-1842-495a-85e6-429a7ab6a434,False,False,series,late,teacher,780971,5712,total,https://example.org/media/09ab47d5-80c2-4fd9-968d-833132a226b9,9910,281921,usually,2333,7672,65767a59-4baf-4f9d-91fd-7710b09c4d28,9418,394007,0.0,0.7539104834019693,although,916ed594-d70d-40a7-9cf3-3ee2451ca56a,14,hand,send,58,doctor,age,911418,True,hot,323915,about,d497be28-be7e-4498-befa-aec19bcd92cb,read,once,47,true,967790,True,within,de2adad0-ccf0-4845-bf65-c0342fbb2acd,personal,0.19838177714740235,idea,6487,2023-09-29 11:17:05+00:00,True,b8f0845c-7488-46d7-9769-a501644c88cb,211212,612820,8685,515492,c0fa1660-efbd-4ce2-ba17-b3916e986b14,2023-05-15 17:51:32+00:00,271695,799252,257605,0.500558848254994,billion,sit,Desktop,Google,Pixel 4a,project,97,ARM,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/32.0.890.0 Safari/535.2",01bc7ed0-701e-49d2-a029-235f5d3cce54,318163,1264144
8060,hear,Samsung Internet,8.2.6,Akamai,South Angela,Undefined,Cape Verde,Cape Verde,604b10e8-0a7b-45b7-a9ba-b44dfa939f7d,False,in,beyond,-52.55102777630892,choice,7554,-17.135705361895248,0.6220170475459728,0.5958264930882365,7dacb5fb-5e44-4f97-807e-4a61146fad15,macOS Big Sur,0.1.9,379924,parent,https://mysite.net/content/8a0d0fed-8413-4782-87d1-24b80a85e28a,b9e370a4-9b37-4f4f-8b3d-5ffa1b5416fc,18,True,Undefined,table,happen,782,ac466a1d-c890-47fc-9a1b-445c0340411c,card,706370,morning,3.4.2,among,https://example.com/media/1c39f063-925a-4333-bc23-11da4a3573f6,False,True,quality,always,find,70289,5400,song,https://mysite.net/media/f18b51e4-f7e6-4b45-88be-69980e962d5d,1630,788549,successful,1959,7873,ad9540e1-b816-4e07-9dcb-25e2842cf87c,6133,971813,0.0,0.5946984055532675,decide,0101285e-70a6-4116-8600-4a02b464fbcb,70,during,professor,90,really,check,244086,False,capital,386033,game,65438f63-0ffb-43e2-96db-c128cfb7a2f1,decide,candidate,99,trial,684684,False,address,7e185b61-07ea-447c-9529-76608b9e12b0,particularly,0.6661087364591445,since,2479,2023-10-13 20:33:33+00:00,False,73f79c16-b442-48d8-8c0d-328c4a6956c6,265615,683880,1009,946623,44206c50-00db-406e-9ea7-e1f8c0f3d0d4,2023-10-02 15:51:55+00:00,346866,526345,803438,0.8379094583628984,help,as,Smart TV,Dell,Inspiron 15,speech,82,64-bit,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.0),5c888b1d-8f2c-4d05-835a-fba0870cbe32,196023,5519012
7188,spring,Firefox,9.8.3,StackPath,Kellymouth,Undefined,Cuba,Cuba,d3298284-4a52-4ab3-a0ca-1b29f0994429,False,media,yeah,68.41214871645025,Congress,2514,-55.45017629320208,0.2841602990783514,0.16537233838068,742b6438-18af-47be-b36e-9163e596c511,iOS 15,1.4.7,604116,miss,https://testsite.edu/content/cee203d0-6a1e-44f7-8cee-21924af27319,c0721c80-4a14-454c-b2ab-ce2f48ff786b,7,False,Undefined,bag,material,9978,9a06edae-68d9-47da-a460-a522058ef865,affect,968723,purpose,6.0.4,billion,https://example.com/media/af387f46-90fc-4b1c-b68c-511bc1326bab,True,False,himself,agreement,yeah,77782,9683,effect,https://example.org/video/07ba2f3b-0682-4823-aa20-ed09482833e9,6962,545216,bag,5827,2363,5203e556-aba1-4a48-8b1d-e22b66007cf4,9407,364349,0.0,0.15089724994451637,class,30ec22d7-383d-472d-9257-2b58c37aaa8b,31,prevent,cup,22,themselves,size,351456,True,class,329332,over,754eb5c3-6764-408b-8d50-b10b0472cdb1,like,dinner,6,say,17326,True,report,18353f2d-2c43-4a56-88af-e536dc37a387,hard,0.8946889444671592,five,8397,2023-06-09 08:43:31+00:00,True,e4d4bd3c-89ea-498d-b665-b0b97c14cb3c,218529,718004,3186,615141,ef2d74eb-bbb8-468f-b700-3af0a5ad660c,2023-10-18 11:26:17+00:00,315434,621004,565472,0.7014370301860762,role,ten,Smartphone,Sony,Xperia 1,walk,73,ARM,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/531.41.6 (KHTML, like Gecko) Version/4.0 Safari/531.41.6",72158053-443c-4cee-8dea-c590d8ed0450,174547,8927052
314,body,Chrome,2.2.0,CDN77,Angelabury,Undefined,Wallis and Futuna,Wallis and Futuna,16361e3f-8ca9-46ce-a54e-b020c121b721,False,art,party,-49.16557759547845,despite,9449,-124.56325476030722,0.7770208319423261,0.6862433966166186,4cae9077-9c6b-4f54-b598-525857d89368,Windows 7,0.4.3,694440,benefit,https://mysite.net/assets/c28c1d92-2d2f-4c0f-a2b0-fdf5d1493487,8b1303f9-cbeb-4f93-9bc7-396512c8562f,76,False,Undefined,treatment,win,3614,552b216a-a00d-4fd7-9104-b97330a68f13,soon,130842,scientist,3.7.1,citizen,https://example.org/media/349cbde0-5640-446d-82b8-e87f660c3d43,False,True,quickly,than,behind,241039,5690,attack,https://example.com/media/3a19b8d8-0e82-4601-924c-5b00a66a46dd,2414,397130,west,9,4681,464c8612-d04a-471c-9454-9cde07fb62b4,5755,314135,0.0,0.9659548384172083,chair,b6889961-4e29-4e69-b5ec-29b1579b41cf,90,reflect,nothing,96,attention,expect,955815,False,media,398266,beyond,83f051b0-bf39-497d-bd8b-821ff878d902,maintain,wait,96,program,687049,False,spring,a940922d-a3fd-4fed-b745-afbe3685b3ac,part,0.5711317050984718,within,9946,2023-10-06 03:37:32+00:00,True,3643f154-548b-4719-a94b-8b3b1ba3decf,942064,347968,6512,451563,8d37222e-243f-486e-a076-89f320dbc040,2023-09-19 11:22:42+00:00,255,583385,983841,0.6333811514139774,wife,fear,Smartphone,Apple,iPhone 11,program,51,32-bit,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_1 rv:4.0; et-EE) AppleWebKit/533.2.4 (KHTML, like Gecko) Version/5.0 Safari/533.2.4",73a18ac1-00d3-4642-a354-5bad18261cb5,691759,8476419
9556,event,UC Browser,4.6.8,StackPath,Jenniferhaven,Undefined,Ireland,Ireland,0329d22b-860f-41c8-9186-033b75720ccf,False,rule,phone,32.11480215782342,especially,4916,41.29215162880564,0.36783618060703516,0.01220256048313817,5e1f0db5-f555-4d4f-9708-632837085364,Ubuntu Linux,1.3.1,132458,laugh,https://example.com/media/825339d4-dd70-4db6-8c08-d3830f117c6b,82613200-dd2a-4ce0-92b7-2653a1c4608c,90,False,Undefined,reach,decision,279,b6ce373a-15c0-4d3e-9b95-26901601e461,letter,434856,responsibility,3.0.4,subject,https://mysite.net/media/a1c679b3-a646-4f35-9e4f-9dd96d07abad,False,True,cold,view,effort,2881,6220,start,https://example.com/content/fbbc7cf1-c2c0-4af0-a594-62658e004221,9193,527074,ball,6979,7829,084faa91-0634-4657-8470-2d11b0eea9b2,3526,283299,0.0,0.1854477089602482,how,7fe1de87-3fc5-4aaf-b8fb-40523db3cf56,60,program,cause,71,bill,turn,453193,False,year,316517,serve,c0a97ce8-5078-4114-818d-441290d83965,while,wrong,92,place,579724,False,total,9b7d583e-cd49-47ff-891f-98de630f829b,first,0.06914047911455934,sure,3615,2023-08-11 19:36:04+00:00,True,96c6a886-f7e6-4384-bd40-105def661640,112790,587519,8592,601427,0dcd03f0-8e0a-4569-b024-d9d5df7c5712,2023-08-07 01:53:36+00:00,938182,388319,725364,0.02016418188804381,and,view,Desktop,HP,Omen 15,may,33,64-bit,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/5.0),2bede745-17b0-4b44-bfa8-f3949b647ca3,952886,8439282
8220,relate,Vivaldi,6.7.2,Microsoft Azure CDN,Shellybury,Undefined,Niue,Niue,334dc9c0-67ad-419a-b98e-78c06a431eee,True,employee,common,-49.3459993013237,old,14,-59.56895255876066,0.9668979668332408,0.914563643773736,48e8a13a-97e4-44e8-a27a-13fef5bfd5c4,Fedora Linux,8.9.7,301655,carry,https://mysite.net/assets/bfa6677e-2a15-4157-849e-231e35bb25f0,d114b821-9d62-47d4-9636-50ab187f1ce0,1,True,Undefined,develop,parent,610,9087bce0-0206-44c8-9baa-bfc761588345,mission,802909,environmental,2.7.3,speak,https://mysite.net/media/0945d3e7-aa01-43b2-aafe-1d4a3391406b,False,True,head,life,strategy,660894,9407,game,https://example.com/assets/6334fd0b-6c67-4c60-95b3-07f9321a3c80,2507,67016,morning,6869,8870,4495b629-7be6-4428-b44c-1156fc6645a5,2585,964472,0.0,0.7898978313752519,significant,a2bb2f3c-0513-460a-a72e-2eec8faf3b3e,58,capital,try,44,without,current,757664,True,conference,837490,forget,d24bd7ed-a23e-432a-bbf7-e2e9f48ad415,brother,focus,1,likely,286581,True,most,d7dba253-b927-43a2-9e56-f98a4d5c2d70,agreement,0.8657368112855388,future,500,2023-06-09 03:23:19+00:00,True,b4be298e-d46e-4013-ad96-ffb310603450,801715,70048,9144,951363,a43391b3-e699-4657-8def-47ef6fde900b,2023-08-09 00:54:37+00:00,717936,394430,669678,0.5120580753076948,upon,assume,Smartphone,Samsung,Galaxy S21,six,38,ARM,Opera/9.12.(Windows 98; apn-IN) Presto/2.9.178 Version/11.00,f58409ac-43c9-4c8b-a98e-519195e6b01b,599780,7206752
6593,coach,Samsung Internet,9.2.6,Google Cloud CDN,Leefort,Undefined,Svalbard & Jan Mayen Islands,Svalbard & Jan Mayen Islands,f447cbba-89e8-4817-9c8c-a21234dde34b,True,maintain,take,-67.04332299604987,million,6569,-144.79868200511274,0.46653059968331767,0.05108705235005706,22388f7c-8395-450b-96db-49555386cd34,macOS Big Sur,1.2.4,467422,anything,https://example.org/assets/6d3a2edd-ddfe-40da-aa61-891e004ce8df,31fa100b-02ea-4cd3-9905-1d4c94c84bd0,51,False,Undefined,so,fast,5927,3c0e3a74-e5f0-4494-bf1a-16cce3a08bb0,push,14189,management,1.2.2,teach,https://example.org/media/331858d5-3316-43fa-bbb2-c465aaeabb16,False,True,herself,station,once,275186,6432,great,https://example.com/assets/2371d08b-bea4-44df-87ef-81607c5cd39a,5534,91891,energy,9947,790,4cdf684a-066a-4e98-958f-3f73ebe05ef3,4378,89955,0.0,0.772576134531731,natural,b79d9018-27ec-48f9-b1d7-ab79bcf29bf6,94,hit,style,70,stage,investment,284482,True,those,749198,risk,2cb3fcf5-f2aa-4239-a93e-ae855826903e,pretty,authority,34,our,878422,False,move,50b3ccae-f706-44fe-b0c6-e53d5a9550e5,bed,0.2896409698436868,future,9145,2023-08-28 11:02:11+00:00,True,363b35ff-f234-42c7-821d-b74cc6bfb813,860065,823937,6742,476470,0b061a08-92d5-43ef-85b1-11a925fd4444,2023-05-17 20:14:19+00:00,534244,231968,852834,0.9775802785118863,protect,great,Laptop,LG,LG V60 ThinQ,challenge,3,32-bit,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0),c0fe14c7-f6f4-4f17-9fb0-cb1a542a234c,627858,8269356
8170,suffer,Edge,6.7.5,KeyCDN,Lake Taylor,Undefined,Micronesia,Micronesia,66ebfaca-2398-4945-a047-6e92bb4c1014,True,turn,moment,82.81643286288019,reality,1694,-22.7848025096055,0.6417482608914793,0.20854573881524252,bfec8612-1283-4b64-9cbe-2a77f8a2d3ae,Windows 7,0.1.0,513832,need,https://example.org/video/c810e3ad-923f-4aae-8826-907149d6b760,92d93f80-4298-4880-89d9-ae4dea23bcc2,75,True,Undefined,into,mouth,4677,bcd1d83e-862a-495e-a496-a263f2d791a1,important,142091,writer,4.5.5,coach,https://testsite.edu/video/d9dd9dd8-7aa6-4c82-85c5-3dd17d14ea74,True,True,want,under,lawyer,635052,1595,create,https://example.com/video/ace18f23-385c-4456-9e20-9d9d8376870b,1736,604982,operation,1411,737,c1d4ca30-299a-4e52-8bc5-a9af649e98a0,2796,288837,0.0,0.8241242448215554,practice,e683a9eb-cb18-4bfc-8e61-f952d127e28a,38,listen,speak,63,hour,thank,789660,False,both,116208,memory,b01b45e5-64c8-4cd9-91a6-98b30406cf50,evidence,style,72,appear,92141,True,alone,7a882f58-7322-4ce1-89a6-5f22f9c6402a,kitchen,0.9964329767736047,treat,5374,2023-09-10 08:07:59+00:00,False,8f081aba-133a-4391-8855-a33fba380886,245253,240025,884,33464,5f1e0901-eddd-4d15-a272-a0c1a96d3f28,2023-09-07 21:48:52+00:00,811516,637849,959460,0.7222951742894524,fight,agree,Smartphone,Samsung,Galaxy A51,soldier,41,64-bit,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2013-03-28 03:44:59 Firefox/3.6.11,d2cb4e82-ced1-41e3-8c2f-7c50bdb06c81,627495,9545230
9728,difference,Chrome,4.2.2,Fastly,South Janetville,Undefined,Turkey,Turkey,a27f69c0-0d1f-4988-9c64-0f2e8cdb4859,True,force,such,-82.90473057304403,produce,8340,174.91380220473826,0.8848002216719932,0.9640303559513093,d6956766-ab59-4b7b-ae21-93ccefc0d9c6,iOS 15,5.3.2,887295,hour,https://mysite.net/video/c0f3b53a-8cdb-4139-9fe0-d1e3219e9aa1,50a881e8-704e-4f7d-b5a3-45c864fb845a,8,False,Undefined,together,fine,467,c2fd81d4-f451-4253-8fbd-3206b3fec55b,spend,379857,choose,2.0.1,admit,https://example.com/assets/b6e88516-9b29-4297-a057-b339d01d54bc,False,False,and,answer,interview,547437,1007,note,https://example.org/content/87be69b5-0c28-4f05-a5e7-a2d011c36e62,2446,340577,goal,5401,9430,93127831-ea69-49e1-9b8d-c17792a45376,7683,26896,0.0,0.7292184075062064,figure,cca23737-9382-44a4-8117-438fee5129d0,91,successful,method,63,work,what,647250,False,industry,976244,likely,a039a5a5-7782-4ba0-a785-1bc2634fa2c8,away,carry,42,performance,924705,False,watch,08318243-c1ad-4e97-8521-376ed1878b22,sound,0.5428718158902125,same,8394,2023-04-07 01:31:49+00:00,False,06c8c8a4-7303-4ed1-84d2-04f147c22b51,900454,874105,5248,594479,efc205f7-82d4-4fc8-99bc-2a1e58b6d5aa,2023-10-17 07:52:50+00:00,246823,160293,108931,0.6783417735758971,contain,budget,Laptop,Huawei,Mate 40 Pro,piece,42,ARM,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/531.14.3 (KHTML, like Gecko) Version/5.0.3 Safari/531.14.3",19502b78-2cc2-4308-a56c-73f707d527d3,928526,6925470
9885,benefit,Vivaldi,3.3.7,Cloudflare,South Davidbury,Undefined,Luxembourg,Luxembourg,5d559164-8e01-47c0-81f0-a17f717d3835,False,since,American,-77.74888702748659,key,2750,-116.69000571371598,0.7325269213892541,0.06165873464096561,60e53b3c-fe7a-493e-ab6d-0953443f4719,Ubuntu Linux,2.5.9,261665,single,https://example.com/assets/92759e7d-f025-4660-9fba-cc9c92552d3b,ec73df7a-4930-4cf0-916d-185977bc3375,35,True,Undefined,office,happen,3454,890c893a-c37c-49fe-ab90-d7f917374051,guy,484296,in,7.2.5,left,https://example.com/assets/6352e71e-c82c-42db-a14b-adf486fe9042,False,True,he,employee,cold,129054,6887,meeting,https://example.org/assets/46fbd9f4-bc66-4d41-85f5-9770d90acecc,2395,454407,nature,3880,6245,abea78e2-0860-4227-8ae4-cfd740667635,7337,631533,0.0008433541722388455,0.7454864161785584,recognize,71647ea0-8d08-432a-b52e-f386bd2e2419,82,responsibility,life,46,court,stop,491843,False,might,479152,summer,79de3ea5-5ad4-4a8c-9ada-4dbe08a4da1a,tax,area,94,whether,604104,False,he,6eebe6a8-0441-4123-8551-24ac658d0b12,wrong,0.9343834216698197,center,6434,2023-02-09 14:01:01+00:00,False,1f07b258-cecd-41cb-b2fe-b46c8842579e,196932,679035,7052,129557,00f7157c-88af-485f-9269-b885e358eb34,2023-07-28 02:55:12+00:00,315321,771230,69439,0.9683033522809288,east,cause,Desktop,Sony,Xperia 1,last,62,64-bit,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_6 rv:5.0; fr-FR) AppleWebKit/534.24.3 (KHTML, like Gecko) Version/4.0 Safari/534.24.3",78bce079-9902-499b-b4ff-c796bee7c625,9095,4083127
3856,money,Opera,0.1.3,KeyCDN,Robertburgh,Undefined,Tuvalu,Tuvalu,c6676f1b-ef14-4a25-87f7-849eb81b92c7,True,walk,scientist,71.90892930021758,walk,2874,173.0393703281369,0.5264212488052697,0.8069276621854402,847dd5f9-ab4a-40a6-8531-a108f825e8ab,macOS Catalina,0.5.1,240940,apply,https://example.com/video/b83e0238-eedd-429e-a8fd-37c5441b963e,f25f8de6-3e32-4160-a1f2-39ffe93769f0,83,False,Undefined,bad,over,4203,0b79f903-e75c-4f3f-82f7-f27edb7bf001,media,493536,require,3.6.5,claim,https://example.com/assets/7ee5694b-cabd-4f69-8f76-5acd246d587c,True,False,early,bar,hear,428293,3497,should,https://example.org/media/edb17f34-8968-4a41-8adf-f0c98ee3f31a,2935,409811,grow,9905,5532,9ad46adc-4c98-4739-9677-c3de6436535b,8889,120880,0.0,0.8097404880827223,believe,dff4d912-9b9c-42a0-84cd-a1e1eebe98c4,31,home,within,5,Democrat,set,187049,True,only,711487,hospital,a9cbf193-ecc1-439b-bc7f-dd3ef5b18cc4,old,daughter,96,reveal,12697,True,drop,86e0e21a-2c24-4cd0-be68-556298ca3e89,mother,0.8336072722446598,eat,6818,2023-04-15 20:03:07+00:00,False,02075f7d-3e23-4c66-aa05-5af649f51d34,565862,469041,5231,562446,a136cf94-4e2b-400a-95f6-c680306e0652,2023-02-17 19:18:49+00:00,154164,411168,78253,0.9339548096668948,seek,and,Smartphone,Lenovo,Legion 5,trial,40,ARM,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2019-09-27 05:54:51 Firefox/3.8,8cdff5ee-9a2c-4cf4-a7b7-ff1d1ebf1336,849729,997021
3917,common,Internet Explorer,9.5.1,Fastly,Edwardhaven,Undefined,Sweden,Sweden,b255501c-908a-40b8-b467-bdf06323082c,True,consumer,over,39.48200825337722,start,3261,133.32251775859555,0.21899598634852124,0.9228609154730266,c2ca8bea-b88e-4522-bc0a-6e6a2ccc0f36,Windows 10,3.2.0,94377,what,https://mysite.net/media/51593143-c0b6-4827-b054-b271c8401525,11bf1f92-cb49-4444-9270-921acf67f889,66,True,Undefined,magazine,sport,7159,d75bcf0b-6da8-4ecb-9d10-40f77b090c61,chance,641501,this,7.8.4,close,https://testsite.edu/media/c3ab1a33-bbc6-4082-b9fc-e6ed2bf3c9ee,False,False,wait,individual,because,887772,4993,practice,https://mysite.net/media/f0e053c9-848d-479d-ae95-46af337c0228,6769,840338,should,5924,3070,b59ebccf-bffd-425d-8a08-8aa54515a3ed,4280,460708,0.0,0.661958036638674,again,84f62870-e346-42be-b3fd-722c9be58c47,71,there,need,86,trade,strategy,33503,True,company,326927,act,aa6be918-7015-4887-9bad-28cbedac3148,too,conference,53,modern,33930,True,police,ab9da7b8-3789-483a-8071-0abe6013c435,including,0.02178575737611288,choice,4711,2023-06-25 02:05:01+00:00,True,9dc34310-f860-4bea-8bec-5d0dc6b92c13,938205,433705,3104,524175,985b1d96-42b9-4706-baca-cafe8662c6e8,2023-09-19 09:28:57+00:00,720444,124572,210156,0.9004045251684774,day,law,Smart TV,Apple,MacBook Pro,sort,63,32-bit,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/38.0.865.0 Safari/536.2",6fbac64e-3c2c-4344-8993-ae2f3f571736,87571,3419674
